Date,Customer ID,Product Category,Product Name,Product Price,Page Visits,Number of Conversions,Quantity,Discount,Sales
2023-10-29,782,Desktops,Voice ten health subject.,583,7,1,5,0.011297916741310232,2882.0665726990806
2023-04-04,11,Speakers,Owner budget authority actually. Now maybe size.,1443,2,1,3,0.0016049148004072423,4322.052323829037
2023-09-22,2615,Smartphones,Ever friend us show bar speak.,528,2,0,1,0.2598462896399196,390.8011590701224
2023-02-23,3943,Smartphones,Say Democrat must talk. Town economic happen any.,1637,4,0,1,0.0632029750417774,1533.5367298566105
2021-04-21,970,Headphones,Job fund player south kind court.,1937,9,1,3,0.040882319119167766,5573.432843598516
2023-02-09,1268,Tablets,Respond could west person.,752,1,0,4,0.0016323295536584625,3003.0899527025954
2020-05-30,893,Headphones,Never feeling left continue something.,351,7,1,2,0.29255343214024493,496.627490637548
2020-10-23,4089,Laptops,Store bring whole economic black seven.,180,3,0,2,0.08006426643346345,331.17686408395315
2023-01-13,673,Speakers,Couple glass live lead concern.,1891,10,1,1,0.10888489814794611,1685.098657602234
2023-06-12,2748,Speakers,Feel appear strong term.,1775,4,0,1,0.034163114435440574,1714.360471877093
2022-11-19,681,Laptops,Law policy down.,782,7,0,5,0.23949242244659777,2973.584628233803
2021-03-08,4278,Smartphones,Movie wear star entire risk chair agency.,919,8,1,4,0.25045220735152257,2755.337685775803
2021-07-05,2448,Tablets,Service example task generation discover.,507,1,0,5,0.18537761129556754,2065.0677553657365
2022-02-10,1553,Desktops,Country test floor right else.,1738,2,1,2,0.001462763390796562,3470.9154344535914
2020-12-19,4283,Desktops,Hot describe level low.,853,6,1,1,0.21584580649819748,668.8835270570376
2023-10-04,613,Smartphones,Not beautiful throughout give.,1992,2,0,5,0.15673045056541163,8398.964712368499
2023-11-01,1750,Desktops,To model they analysis seat she.,1036,3,0,3,0.23459171170438148,2378.8889600227826
2023-12-05,1022,Laptops,Difference himself place service.,1682,1,0,5,0.08221330870153995,7718.586073820049
2020-11-03,2504,Tablets,Tonight kind order through.,1956,1,1,3,0.24600747273251522,4424.4281500056
2023-07-14,4329,Tablets,Show billion official expect them art not reach.,1162,6,1,4,0.09354193276395734,4213.217096513126
2022-04-04,3523,Smartphones,Answer field window return buy party student.,1591,10,1,3,0.2917563153807686,3380.4471066875913
2021-07-26,4423,Speakers,Try boy four light agency.,1145,6,1,2,0.09285773783886166,2077.3557803490066
2022-07-12,373,Laptops,Field mission certain network there.,376,8,1,3,0.007282391601916238,1119.7854622730385
2022-03-12,4142,Laptops,War natural operation buy.,1481,5,1,4,0.11795414029969821,5225.239672864588
2022-10-30,788,Desktops,Small bank deep friend.,221,4,0,5,0.002431699552059152,1102.3129719949748
2023-01-11,2709,Desktops,Edge determine week bad current decision.,1620,9,0,2,0.17328960732703794,2678.5416722603973
2022-05-22,219,Laptops,Amount show machine major action move.,764,4,1,3,0.18154593111655107,1875.896725880865
2021-01-19,3413,Tablets,Detail simple guess billion he itself.,432,6,1,1,0.11607662977201105,381.8548959384912
2023-05-31,3490,Headphones,Future so such quite. Him where ball more today.,775,6,1,3,0.02059895661509369,2277.1074258699073
2023-10-19,1361,Speakers,Safe range movement prepare behavior main beat.,435,9,1,3,0.15097730729482695,1107.9746139802508
2020-04-23,3899,Desktops,West key issue while.,181,6,0,5,0.09662555377328791,817.5538738351745
2022-08-27,2328,Tablets,Speak bed almost brother.,502,6,1,1,0.29633997048427607,353.2373348168934
2022-06-09,815,Speakers,Ten policy attack material we her military rich.,1354,2,1,3,0.2950388905547799,2863.5520265664845
2021-12-13,1125,Tablets,Put son recent think data after whatever.,312,3,0,1,0.08627223789122022,285.0830617779393
2021-12-11,670,Speakers,Religious wait prepare through share.,326,1,0,3,0.27136337395215365,712.6066202747937
2021-02-16,355,Desktops,Good common religious on body later happy.,486,5,1,1,0.26005827564283845,359.61167803758053
2022-12-20,4020,Speakers,Establish mother human candidate hand explain.,1606,3,0,1,0.07123639723637251,1491.5943460383858
2021-01-18,1787,Smartphones,Lot move room your line.,962,10,1,3,0.20329192610755328,2299.299501253601
2020-01-27,438,Smartphones,Animal not million material loss nature like.,783,6,0,3,0.27733885634574146,1697.531026443853
2020-06-30,3019,Tablets,Certainly entire computer. We goal her total.,1178,10,0,5,0.07920387416361029,5423.4891811763355
2022-09-06,4883,Smartphones,May better fast.,248,2,0,3,0.12006287828343389,654.6732185571252
2020-08-10,1271,Headphones,Large degree boy choice car.,1255,7,0,3,0.07932327980046917,3466.347851551234
2021-12-17,3786,Tablets,Over agency perform feel without water.,1763,9,1,3,0.21962589852878717,4127.398622681245
2020-06-18,957,Desktops,Material teacher beyond.,87,2,0,5,0.14593770678706122,371.5170975476284
2020-04-10,4125,Desktops,Start white ground sister few.,1639,5,1,5,0.22990195555059614,6310.953474262865
2020-02-23,374,Tablets,Project senior single wish.,234,3,1,5,0.2933685985926749,826.7587396465705
2021-06-20,4745,Headphones,Draw particular child. Stage into coach century.,1621,8,0,2,0.05818295505090593,3053.3708597249633
2023-10-30,2586,Headphones,Model white budget its good bill.,1704,9,0,1,0.15770816297512283,1435.2652902903908
2020-06-14,4543,Tablets,Southern partner or program poor card.,529,7,0,2,0.06683997844975638,987.2833028001577
2021-09-11,1019,Laptops,Section sea like of team.,1383,8,0,3,0.18391254482340869,3385.946851527677
2022-07-19,4457,Headphones,Impact entire consumer meeting cost.,101,2,1,3,0.07349173946762144,280.7320029413107
2020-09-22,737,Speakers,Way can whether rise administration method easy.,1455,9,0,1,0.10180261975100044,1306.8771882622943
2022-08-31,3887,Desktops,Southern attention myself. Few my million.,354,10,1,4,0.0027661995970584496,1412.0830613705652
2021-05-31,2807,Headphones,Leader rise such wide grow.,1684,7,1,1,0.0319413581569735,1630.2107528636566
2021-01-21,4261,Headphones,Sign how partner far our admit.,452,5,0,2,0.06860207336211956,841.9837256806439
2023-11-13,3628,Laptops,Have between glass able TV finish.,375,9,0,2,0.278732249763632,540.950812677276
2020-09-14,48,Tablets,Close analysis standard social.,323,9,0,5,0.1903109542822287,1307.6478088342008
2023-07-18,4880,Desktops,Grow sister themselves memory.,1927,2,0,2,0.026688943955402687,3751.140809995878
2023-09-24,2607,Smartphones,Spring oil sort ever middle technology admit.,211,4,1,2,0.18731452960451045,342.95326850689656
2021-03-25,3771,Tablets,Bit network the set western much.,1588,1,1,1,0.1655849469456569,1325.0511042502967
2023-01-21,3706,Tablets,Value per point positive safe child.,839,4,1,5,0.00910517062866576,4156.803809212747
2021-11-30,1291,Desktops,Meeting look operation statement value.,1411,2,1,2,0.12387500004319456,2472.424749878105
2022-09-06,3347,Speakers,Discuss wish side industry summer wonder start.,535,1,0,4,0.10963348006990763,1905.3843526503977
2020-08-15,3443,Desktops,Else though mind rise political quite officer.,137,4,0,3,0.18692536680298738,334.1736742439722
2021-10-11,197,Tablets,Determine through especially.,899,4,0,3,0.012472615879618442,2663.3613549726692
2020-02-21,2343,Laptops,Worker feeling term national action.,339,8,0,5,0.20728148877293362,1343.6578765298775
2022-09-30,1372,Headphones,It government successful if ago.,1445,1,1,2,0.10626172298565324,2582.903620571462
2022-10-30,4111,Smartphones,Cultural finally entire general kid.,523,6,1,4,0.24195529186850606,1585.8295294110853
2020-11-26,4119,Speakers,Kind night system.,1580,8,1,1,0.1280779789298066,1377.6367932909056
2023-12-25,1744,Tablets,Model ground pay human through black world.,493,2,0,4,0.14747776250675,1681.173852336689
2021-05-21,828,Desktops,Ask feel number base game throughout.,884,10,0,1,0.04957560036623939,840.1751692762443
2023-05-17,1360,Tablets,Happen tend door small. Indicate watch it church.,847,5,1,5,0.2499455925935225,3176.4804153664318
2022-09-23,3660,Headphones,Table at strategy ahead.,1577,5,0,1,0.13433151211322916,1365.1592053974377
2021-12-27,4663,Desktops,War thought fact Congress program third.,1660,7,0,5,0.21807567663227417,6489.971883952124
2021-01-09,1791,Tablets,Trial Republican early image.,1714,5,1,4,0.292423118946897,4851.147096500074
2021-05-28,2128,Smartphones,While meet simple thus material professor.,1002,7,1,5,0.022942526772735616,4895.057940868594
2021-08-02,3255,Desktops,Trade grow find official however.,1956,6,0,3,0.22782732533297373,4531.109254946111
2020-12-30,3876,Smartphones,Listen event maybe let boy. Get car again rest.,1118,7,1,1,0.2846055223605976,799.8110260008518
2022-10-12,1007,Tablets,Before none eight factor future southern.,1005,8,0,4,0.20370004812197293,3201.1258065496686
2023-07-11,2249,Laptops,Treatment subject agree certain.,1214,1,1,2,0.011996693057624208,2398.8720292560884
2022-03-03,299,Tablets,Return debate mission experience.,1226,4,1,3,0.23117342781229486,2827.7441325063796
2023-12-14,3844,Desktops,Poor executive happy glass early lose maybe.,491,6,1,1,0.04360834543240609,469.5883023926886
2020-05-14,1878,Speakers,Cost deal necessary environmental create share.,1884,10,0,2,0.20951412873421174,2978.5507629294902
2023-06-30,4171,Smartphones,Significant the window sport every.,647,3,0,2,0.267835203452373,947.4212467326294
2020-06-07,650,Desktops,Human person suggest maybe wish ok people.,1764,1,1,3,0.07011322289576884,4920.960824435591
2023-01-03,2267,Smartphones,Him fund voice reflect. Section notice its take.,419,7,1,4,0.06743434549159183,1562.9800369560921
2023-01-02,2260,Headphones,Media author challenge voice record together.,1209,3,0,1,0.121164706990213,1062.5118692488325
2023-09-15,1608,Headphones,Network east than happy American appear.,972,6,0,4,0.09374229295862567,3523.5299649768635
2021-09-07,3098,Desktops,Despite improve recognize by walk.,1787,3,1,5,0.04667382425908476,8517.969380245078
2022-06-10,193,Desktops,Left can consumer. Far despite night keep.,1999,4,1,5,0.23498436409536658,7646.331280866811
2021-08-23,4283,Headphones,Their two bad head year.,1097,6,1,1,0.28979513599777273,779.0947358104434
2021-01-02,2952,Headphones,Executive tend benefit.,863,9,1,3,0.2877102833361977,1844.118076442584
2020-05-08,541,Tablets,Before bag front score hear its language buy.,1085,7,0,3,0.020175168469203864,3189.3298266327415
2020-11-16,915,Desktops,Bad right none eight. Former performance so.,1247,2,1,5,0.21332685543407717,4904.907056368529
2020-04-24,3511,Laptops,Week dinner article.,1029,1,1,1,0.2045403077871099,818.5280232870639
2023-09-29,2954,Desktops,Major key dream across.,1305,3,1,3,0.07327693073236291,3628.1208161827994
2021-05-06,3131,Headphones,Interview not significant well red hair.,1972,10,1,3,0.22054789618352474,4611.238646178267
2020-09-13,3040,Laptops,Edge option base end few.,172,8,0,5,0.1286746940405945,749.3397631250888
2023-06-02,4274,Laptops,Worry result professor thank option food state.,487,5,0,2,0.14653548737072625,831.2744353009126
2022-05-30,2418,Speakers,That any own catch thank early.,1963,4,0,1,0.1789845796390955,1611.6532701684555
2020-05-04,2959,Desktops,Most everybody family.,61,4,0,4,0.14885707489838038,207.67887372479518
2020-06-20,4938,Laptops,Dream their town race specific.,1123,1,1,3,0.18665229574233902,2740.16841564406
2023-11-19,70,Tablets,See fly major ten least will.,914,4,0,1,0.1168975179947714,807.1556685527789
2020-03-18,2503,Headphones,Major themselves through.,580,2,1,3,0.007356644480493301,1727.1994386039416
2023-09-21,1992,Tablets,Course their growth we none run too.,223,1,0,4,0.23685981446611265,680.7210454962275
2022-04-01,284,Smartphones,Trial it suffer offer pretty.,1174,6,0,5,0.12830558121618899,5116.8462382609705
2020-09-26,3268,Desktops,Always process avoid whom attack understand.,1327,7,1,4,0.21720372381880534,4155.082633969781
2023-06-02,93,Tablets,Else world understand.,963,5,1,2,0.05404030638191138,1821.9183699084388
2021-04-22,397,Speakers,Money view agency rather improve.,1131,8,0,3,0.1508317241422775,2881.2279599852523
2022-08-21,4678,Smartphones,Wait behind green hotel. Degree sing serious.,1479,3,1,2,0.16919250781672623,2457.5285618781236
2021-07-11,539,Headphones,Arrive second already eat music.,441,5,1,2,0.0374300825450087,848.9866671953023
2022-04-29,861,Tablets,Senior radio enjoy stage.,1569,7,1,5,0.1794917323659361,6436.887359589232
2023-11-08,3067,Smartphones,Reflect only factor there.,780,10,1,5,0.24510848368860394,2944.0769136144445
2021-01-17,1118,Headphones,Stop yourself who raise care.,1272,5,0,1,0.19310943528587407,1026.3647983163683
2020-11-30,2986,Tablets,Guy agree sing too around represent painting.,789,4,0,4,0.09593359903236802,2853.2335614538465
2020-02-25,964,Desktops,However race into course.,617,8,0,1,0.08386809718480391,565.253384036976
2021-02-04,1457,Headphones,Travel near third carry service media against.,1275,4,1,1,0.015907613954688513,1254.7177922077722
2020-05-28,4548,Laptops,Executive interest customer again here throw few.,1053,10,1,2,0.23073530937026865,1620.0714384662142
2022-10-26,1934,Headphones,Day for music. Should between study.,72,1,1,3,0.0574442134732132,203.59204988978595
2022-08-01,1040,Smartphones,Difficult church simple job baby collection.,1304,2,1,2,0.08036243320419584,2398.414774203457
2020-05-05,3701,Smartphones,Forget yeah say grow member garden bed top.,151,10,0,5,0.029214358320169075,732.9431594682724
2020-09-19,369,Smartphones,Issue get again follow itself.,1698,6,0,2,0.25017305801164474,2546.4122949924545
2023-05-08,1396,Speakers,Vote improve above heart seek management.,1832,2,1,2,0.10769339786439874,3269.4113902248428
2021-09-21,2716,Smartphones,Activity phone science each back support.,1056,7,1,4,0.08060244603946046,3883.535267929319
2021-10-05,2567,Laptops,Man mother fear site.,1104,2,1,3,0.28444521461174627,2369.9174492058964
2023-11-17,1074,Laptops,Wall day total sense respond outside today.,1608,3,0,5,0.08532547669973348,7353.983167334143
2022-08-28,1880,Tablets,Machine others fear.,1582,1,0,1,0.09472771738762424,1432.1407510927786
2023-07-05,63,Desktops,Begin must buy PM water out.,292,3,1,3,0.26896475561482464,640.3868740814136
2022-04-05,2918,Smartphones,Way they foot you chance.,208,4,1,5,0.10403308216019017,931.8055945534022
2023-08-05,3748,Desktops,Wish technology buy full.,1663,3,0,2,0.09161311724149702,3021.294772054781
2021-05-03,4391,Laptops,Nature loss production break why. Spring he of.,293,5,1,5,0.20738562538935465,1161.1800588045953
2022-01-11,4557,Speakers,Nearly seven evidence young season still treat.,1372,6,0,2,0.29909808510020247,1923.2748544850442
2022-12-16,3665,Smartphones,Begin recent buy left worker. Term and boy.,1379,7,1,5,0.26042658537170127,5099.35869386212
2023-12-08,2008,Headphones,Certain relationship husband including.,779,8,1,4,0.12288986240559348,2733.0751887441706
2020-02-01,917,Speakers,Exist feeling beat.,1308,8,0,3,0.14680374206107755,3347.942116152332
2023-12-22,1438,Headphones,Happy prepare almost past political among enter.,1840,10,0,5,0.2361946789374583,7027.008953775384
2021-01-29,722,Laptops,Hear both news laugh.,1229,2,0,1,0.22096130045167725,957.4385617448886
2021-11-20,4058,Smartphones,Church range first describe attack yard open.,1059,10,0,1,0.2586495881887462,785.0900861081177
2022-02-09,3589,Smartphones,Job lawyer prevent third together son.,1933,8,1,4,0.04341532012654552,7396.3127447815505
2022-01-11,4476,Desktops,Or teach also. Land country sit senior long.,212,2,1,5,0.05818613878939127,998.3226928832453
2021-11-19,4986,Desktops,Open professional more season.,781,9,0,3,0.06769621020854412,2184.387779481381
2023-12-07,629,Desktops,Sense police crime chair more.,1582,5,1,4,0.26329849524715226,4661.847122076021
2021-11-12,2608,Smartphones,Professional despite where.,1545,9,0,2,0.19133924023907375,2498.7617476612622
2022-09-06,2088,Smartphones,Here suggest indeed leader second.,918,4,0,3,0.13119465639587605,2392.6899162857576
2022-01-20,2504,Speakers,Cover alone the discuss save identify create.,1981,8,0,5,0.032686661979972775,9581.23861308837
2023-10-23,2039,Speakers,Party second discover can color forward.,1540,6,1,3,0.15800601772816478,3890.0121980958784
2022-09-17,3808,Speakers,Toward teacher long join bad remain work.,1099,6,0,1,0.17760018039082712,903.8174017504809
2021-02-22,1689,Headphones,Like environmental produce call cause.,1677,2,0,4,0.15369330516899019,5677.025308926414
2022-07-09,531,Tablets,Should some want.,1053,6,0,4,0.24420003109443633,3183.429469030234
2021-04-18,2402,Smartphones,For remember reduce population increase.,938,1,1,3,0.13655160139635306,2429.7437936706624
2023-03-05,3156,Speakers,Sell small certainly your peace product.,1790,3,1,3,0.09403705170141563,4865.021032363398
2022-01-20,1473,Tablets,Travel chair indicate suggest stuff someone.,1338,4,1,4,0.09608814900553114,4837.736226522397
2021-01-19,129,Headphones,Activity exist sound time.,187,3,0,3,0.0075726930695734105,556.7517191879693
2022-05-22,1886,Smartphones,Everything issue amount local eat.,559,7,0,3,0.18041485052092868,1374.4442956764026
2021-01-20,3673,Desktops,Agency many answer chance.,1659,10,1,4,0.05855849526986192,6247.405825389196
2021-12-25,3990,Headphones,Increase strategy wind doctor cell notice.,1898,3,1,3,0.13941373273292237,4900.17820581874
2023-12-12,4076,Tablets,Team buy bad.,1373,1,1,5,0.11072889892136142,6104.846108904854
2020-03-26,3386,Tablets,Poor meet bring treat community.,247,10,1,1,0.2726745170089083,179.64939429879965
2022-02-26,1624,Desktops,Play season bed government.,1004,7,0,3,0.222992004025553,2340.3480838750343
2022-02-20,2355,Desktops,More it town seem run.,700,1,0,1,0.0940361391765333,634.1747025764267
2020-06-13,3,Tablets,Fire tax dark pressure.,1755,2,1,4,0.13514102429657385,6071.310009438052
2023-04-30,4730,Tablets,Manager customer rate possible.,1087,7,1,3,0.204744359759271,2593.3286428250176
2020-01-15,2237,Desktops,Pressure score tax war gas heart specific role.,366,3,1,5,0.051711347742635395,1735.368233630977
2023-01-15,2634,Speakers,Wrong behind paper first.,334,9,1,2,0.12147241723213059,586.8564252889367
2023-11-04,2525,Speakers,Worker her between.,1700,10,1,1,0.028601043584688846,1651.378225906029
2020-03-04,4797,Tablets,Say never rich born already middle behavior.,85,4,1,2,0.20150029150564996,135.74495044403952
2023-10-02,3803,Desktops,Hotel call four exist hotel term subject more.,246,2,0,4,0.1948379511644364,792.2794560541946
2021-05-17,3018,Speakers,Share subject life stage focus similar.,1288,8,0,3,0.10093106268769671,3474.00237377474
2020-03-10,2790,Desktops,Spend occur well. Their actually long.,907,6,0,3,0.24249449622115765,2061.17247578223
2022-06-11,2636,Tablets,Majority service easy Mrs.,1599,2,1,2,0.2085901857154321,2530.9285860820482
2022-10-23,4829,Tablets,Doctor decide book mention provide benefit.,1879,6,1,2,0.23903977168687154,2859.688538000737
2022-12-30,3040,Speakers,Red outside above area individual lawyer window.,1818,6,1,1,0.06549353638262115,1698.9327508563947
2021-12-30,4384,Desktops,Usually close would everything mouth back.,1568,5,0,2,0.25023722770533485,2351.25605391607
2021-12-12,3209,Headphones,Out election city magazine.,199,5,1,4,0.06980523453843245,740.4350333074077
2020-06-19,1988,Smartphones,Skin force according however item.,671,9,1,2,0.19506985234842242,1080.2162581484172
2022-04-25,3901,Tablets,Eight song too society rest.,1253,7,0,5,0.23633217114925548,4784.378947749915
2021-11-01,3899,Smartphones,Talk determine no force record. Wonder good save.,798,10,0,2,0.12437245246847782,1397.5015658603095
2020-07-25,1414,Smartphones,Participant huge join high interest.,130,3,0,5,0.14771668470021573,553.9841549448598
2020-03-07,4304,Headphones,Because also yet. Hope issue management.,84,9,1,2,0.2793029544717735,121.07710364874204
2020-09-07,2095,Smartphones,Politics radio style economic experience.,529,10,0,2,0.1788602876354223,868.7658156817232
2023-11-24,282,Tablets,Institution occur finally visit.,1715,6,0,4,0.18461830028425055,5593.5184600500415
2023-03-24,2454,Tablets,Bank listen talk use.,1008,1,0,2,0.18303569916335946,1647.0000304866674
2023-05-09,2020,Headphones,Pull defense week page direction boy.,721,1,0,3,0.03937301844839806,2077.836161096115
2021-01-12,1309,Tablets,Public play home special card trouble bill.,702,2,1,3,0.20560596536201423,1672.993836947598
2021-07-30,1768,Tablets,May meet party.,1214,10,0,2,0.2071687708771422,1924.994224310299
2021-11-09,1127,Headphones,North somebody will big rest here personal.,1394,1,1,4,0.2900162437378636,3958.8694249176724
2021-05-05,3183,Headphones,Fall level threat represent campaign my.,1354,10,1,5,0.23223509673727,5197.768395088682
2022-03-14,687,Desktops,Listen growth for feeling.,1833,10,1,4,0.03158228348885139,7100.438697459742
2020-01-09,110,Smartphones,Big long every top.,297,8,0,3,0.2276765599863259,688.1401850521836
2021-02-07,3866,Tablets,Mean dream join power single. Range campaign box.,206,4,1,5,0.24939600644320364,773.1221133635001
2020-07-13,4998,Smartphones,Plant those argue a visit away between.,1521,10,0,2,0.14193579247693192,2610.2313192851734
2020-10-17,3521,Headphones,Someone floor economic south.,1064,8,0,4,0.1274561135689866,3713.546780650393
2022-05-11,527,Speakers,Including general church tree writer.,1659,2,0,3,0.018579712862807428,4884.528769081808
2022-07-28,2038,Desktops,Mrs believe sing fast term war age some.,639,8,0,2,0.11891149895114234,1126.03110434044
2023-02-23,2354,Smartphones,Ago subject style test assume talk.,1760,1,0,1,0.002402269599015061,1755.7720055057337
2022-05-28,1054,Desktops,Deal rise coach religious.,331,8,0,1,0.0955583394111198,299.37018965491933
2023-05-05,4125,Desktops,Citizen production word expert member.,781,10,0,5,0.1836623216987916,3187.7986337662187
2021-10-06,1725,Speakers,Fight road service majority.,1020,7,1,5,0.14663501828574896,4352.16140674268
2023-03-03,1185,Laptops,They rest edge.,1489,8,0,2,0.08078079860322954,2737.4347817595826
2022-03-10,3073,Tablets,Security huge do life.,1430,10,1,4,0.014726888068950693,5635.762200245602
2022-03-02,1876,Smartphones,News animal stand police sure.,641,10,1,2,0.09096316407436218,1165.3852236566677
2020-02-05,1365,Speakers,Want sound build happen somebody choice.,439,8,0,5,0.0694875099144276,2042.4749157378312
2021-10-06,553,Speakers,Across successful right item road quickly.,1223,8,0,4,0.256489123155672,3637.2552095224523
2021-09-29,2443,Laptops,Cold manager artist yes under guess my.,1693,6,1,5,0.07692137970655609,7813.860520784003
2021-06-15,4785,Desktops,Success question Mrs record.,1405,4,1,3,0.12936067446870467,3669.74475711441
2020-09-13,1338,Desktops,Feel finally how of.,1243,7,1,2,0.07329153469300799,2303.797244753182
2022-04-05,3328,Speakers,Become development check protect sing bank.,1385,6,1,2,0.18421450516717583,2259.725820686923
2021-06-16,579,Speakers,Present particularly debate him act red officer.,57,7,1,3,0.24222783979579474,129.5790393949191
2021-07-27,536,Speakers,Positive every skin view treatment detail.,488,4,0,5,0.05312557445944033,2310.3735983189654
2022-03-23,2215,Speakers,Treat notice customer culture name.,947,2,1,3,0.19094465345388842,2298.526239537503
2021-11-20,4319,Headphones,Money factor public world glass beat.,1708,10,0,1,0.1152880083571653,1511.0880817259617
2020-05-15,1437,Speakers,Hit best outside almost usually camera.,332,2,0,2,0.018298890217055906,651.8495368958748
2020-07-29,3957,Headphones,Security my account future.,143,9,1,5,0.08106083745938224,657.0415012165417
2022-07-19,4249,Desktops,Strong leg song plan.,1358,1,1,4,0.033405723705348264,5250.540108832549
2022-12-27,4506,Headphones,Drug beyond he above turn.,1364,10,0,2,0.19122791212894588,2206.3302557122356
2021-10-01,1557,Speakers,Rate wife foot board from collection risk.,1082,2,0,2,0.10079527266094718,1945.8790299617103
2020-01-01,78,Headphones,East Mr get child night. Onto guy pretty.,1389,9,1,5,0.023469897030515306,6782.0015651230715
2023-08-11,4638,Tablets,Power discover hold year car gas decade.,1238,2,1,5,0.14155814771424152,5313.755065648845
2021-04-30,2764,Laptops,Star wait feel across happy model data citizen.,998,9,1,5,0.2700868941332628,3642.2663982750187
2022-09-05,3195,Smartphones,Hot open week.,418,3,1,5,0.22620485764755102,1617.2318475166182
2020-02-17,418,Desktops,Past item prove put choice.,1374,5,1,1,0.07190461477690135,1275.2030592965375
2021-04-04,2829,Headphones,Station health image person.,234,3,0,4,0.044870524829617286,894.0011887594782
2021-05-04,385,Desktops,Community word white author cost.,1875,7,1,2,0.23797269588965347,2857.602390413799
2021-07-13,3376,Desktops,Commercial box management former.,573,10,1,2,0.2061167688121856,909.7901829412352
2023-08-15,3547,Smartphones,Attorney group again stop.,176,3,1,5,0.1881504901798862,714.4275686417002
2022-08-01,750,Laptops,Camera back bed response rock.,639,10,0,5,0.1944048187106944,2573.8766042193315
2023-06-06,3188,Desktops,Particularly scene me.,1796,6,0,3,0.09087377503666308,4898.37210010246
2022-10-25,2414,Tablets,Military boy couple carry.,1196,3,0,3,0.19345292567481698,2893.890902678757
2022-02-26,1795,Tablets,Guess traditional book defense color.,88,10,1,1,0.052503187070469144,83.3797195377987
2021-08-22,4905,Speakers,Almost pay interesting without.,1045,10,0,4,0.2675435296980055,3061.668045862337
2023-05-14,4744,Headphones,Arm those growth alone than we meeting enjoy.,1215,4,0,5,0.16741544799300836,5057.951153442475
2023-02-25,685,Laptops,In focus fund couple poor everyone teacher.,1097,7,1,1,0.19401962297513062,884.1604735962817
2021-12-05,728,Headphones,Form window I clearly nor end mouth.,118,9,0,3,0.16985493832844198,293.87135183173154
2022-12-29,3603,Smartphones,Or case past everyone.,706,6,0,3,0.2648913476669781,1556.9601256413405
2021-01-16,2196,Headphones,Remember body model.,272,2,0,5,0.06975522222668756,1265.132897771705
2021-04-29,4374,Speakers,Likely few along teach listen.,1854,6,1,5,0.09841883142376741,8357.657432701677
2022-08-06,1299,Tablets,Just be week far.,1362,5,1,3,0.15953885895238387,3434.1242223205595
2023-02-12,3610,Speakers,Capital government build.,1137,4,1,1,0.029064009179672577,1103.9542215627123
2022-03-30,3505,Laptops,Glass adult executive drug thank.,1927,1,0,1,0.2057460366073574,1530.5273874576224
2020-07-22,1504,Smartphones,Always year stuff federal energy.,2000,6,1,1,0.20282845665335467,1594.3430866932906
2020-03-02,1622,Speakers,Pretty quite professor nice.,859,7,0,4,0.26019205399394135,2541.9801024768176
2020-06-11,4449,Laptops,Stay discover effect old hot.,612,8,0,3,0.10047565512514646,1651.526697190231
2022-06-12,608,Desktops,Investment push area like these decide.,471,8,1,4,0.2804302391470174,1355.669429447019
2021-11-23,1120,Smartphones,Forget shake leave.,266,3,1,3,0.28947500850413765,566.9989432136981
2023-07-31,3830,Laptops,Wait he one draw. Area free serious song.,1442,6,1,4,0.12757273837096414,5032.160445076279
2021-12-16,3262,Desktops,Local large seven reality none investment.,588,9,0,2,0.21073198937831375,928.179180491103
2022-05-21,3874,Speakers,Bad between attention hour pass according.,630,2,1,5,0.06214828063123495,2954.2329160116096
2020-04-06,1565,Laptops,Create certain wind strong everyone laugh.,651,7,0,5,0.29569399893437415,2292.5160334686125
2021-09-15,4136,Laptops,Pattern voice after watch enough marriage.,1263,6,1,3,0.20411545842636086,3015.6065280225184
2021-04-12,4265,Laptops,Threat important side sometimes foot.,541,10,1,3,0.12222521526207086,1424.628475629659
2023-05-13,691,Laptops,School cold west concern feel.,1540,4,0,1,0.08229434153159622,1413.2667140413419
2021-01-09,3777,Smartphones,Adult behind support interesting fine west table.,1634,7,1,5,0.1775414413501365,6719.486424169385
2020-03-18,2657,Tablets,Few civil money mind. Fall rest letter eye.,899,3,0,5,0.08203702851410531,4126.243556829097
2021-12-22,3499,Desktops,Point perhaps civil bag participant.,1934,10,0,3,0.2073420536375664,4599.00140479484
2023-05-02,4185,Laptops,Music idea audience official how thousand.,697,7,0,3,0.04659637784772784,1993.566973920401
2022-04-11,1776,Speakers,Deep send stage rate.,884,10,1,3,0.22637571232274595,2051.651610920078
2023-11-27,866,Smartphones,Blue first few imagine happen she letter.,1841,10,0,1,0.2944616050369866,1298.8961851269078
2023-01-07,200,Tablets,Fall parent clearly record travel actually board.,330,3,1,2,0.17048395842808373,547.4805874374647
2020-11-30,568,Smartphones,Across picture protect cold time someone total.,1514,9,0,3,0.17367937398008462,3753.1482833824557
2021-11-30,800,Desktops,Soon hard not heavy fly central.,1984,1,0,3,0.12241783062805578,5223.369072101812
2021-08-11,3103,Desktops,Analysis large class.,1008,7,0,4,0.2476031994622391,3033.663899768252
2022-09-06,1115,Speakers,Leg exactly avoid several friend.,1817,7,0,3,0.059274199850849994,5127.8963366130165
2020-01-12,2497,Laptops,Old language really.,1215,1,0,3,0.22719265090595733,2816.8827874477856
2022-11-01,1121,Speakers,Teach road inside when.,1211,6,0,2,0.13459074368407709,2096.021218797165
